Timestamp,data_with_anomaly,Rain,anomaly
3/24/2023 0:00,2.668333333,0.0,0
3/24/2023 1:00,2.531666667,0.0,0
3/24/2023 2:00,2.355,0.0,0
3/24/2023 3:00,2.18,0.0,0
3/24/2023 4:00,2.18,0.0,0
3/24/2023 5:00,2.19,0.0,0
3/24/2023 6:00,2.363333333,0.0,0
3/24/2023 7:00,2.855,0.0,0
3/24/2023 8:00,2.93,0.0,0
3/24/2023 9:00,2.7,0.0,0
3/24/2023 10:00,2.66,0.0,0
3/24/2023 11:00,2.711666667,0.0,0
3/24/2023 12:00,3.158333333,0.0,0
3/24/2023 13:00,3.0,0.02,0
3/24/2023 14:00,2.96,0.04,0
3/24/2023 15:00,2.936666667,0.0,0
3/24/2023 16:00,2.811666667,0.0,0
3/24/2023 17:00,2.678333333,0.0,0
3/24/2023 18:00,2.751666667,0.0,0
3/24/2023 19:00,4.208237584940683,0.0,1
3/24/2023 20:00,2.993333333,0.0,0
3/24/2023 21:00,2.98,0.0,0
3/24/2023 22:00,2.856666667,0.0,0
3/24/2023 23:00,2.865,0.0,0
3/25/2023 0:00,2.701666667,0.0,0
3/25/2023 1:00,2.52,0.0,0
3/25/2023 2:00,2.526,0.0,0
3/25/2023 3:00,2.39,0.0,0
3/25/2023 4:00,2.45,0.0,0
3/25/2023 5:00,2.4,0.0,0
3/25/2023 6:00,2.4,0.0,0
3/25/2023 7:00,2.5,0.0,0
3/25/2023 8:00,2.783333333,0.0,0
3/25/2023 9:00,3.078,0.0,0
3/25/2023 10:00,2.773333333,0.0,0
3/25/2023 11:00,2.938333333,0.0,0
3/25/2023 12:00,2.951666667,0.0,0
3/25/2023 13:00,2.8,0.0,0
3/25/2023 14:00,2.76,0.0,0
3/25/2023 15:00,2.8275,0.0,0
3/25/2023 16:00,2.625,0.0,0
3/25/2023 17:00,3.053333333,0.0,0
3/25/2023 18:00,2.865,0.0,0
3/25/2023 19:00,2.865,0.0,0
3/25/2023 20:00,2.678333333,0.0,0
3/25/2023 21:00,2.71,0.0,0
3/25/2023 22:00,2.615,0.0,0
3/25/2023 23:00,2.761666667,0.0,0
3/26/2023 0:00,2.616666667,0.0,0
3/26/2023 1:00,2.45,0.0,0
3/26/2023 2:00,2.47,0.0,0
3/26/2023 3:00,2.356666667,0.0,0
3/26/2023 4:00,2.262,0.0,0
3/26/2023 5:00,2.26,0.0,0
3/26/2023 6:00,2.28,0.0,0
3/26/2023 7:00,2.265,0.0,0
3/26/2023 8:00,2.471666667,0.0,0
3/26/2023 9:00,2.583333333,0.0,0
3/26/2023 10:00,2.71,0.0,0
3/26/2023 11:00,2.771666667,0.02,0
3/26/2023 12:00,2.96,0.0,0
3/26/2023 13:00,2.981666667,0.0,0
3/26/2023 14:00,3.021666667,0.0,0
3/26/2023 15:00,2.94,0.0,0
3/26/2023 16:00,3.025,0.0,0
3/26/2023 17:00,3.001666667,0.0,0
3/26/2023 18:00,2.791666667,0.0,0
3/26/2023 19:00,3.085,0.0,0
3/26/2023 20:00,2.888333333,0.0,0
3/26/2023 21:00,2.788,0.0,0
3/26/2023 22:00,3.136666667,0.0,0
3/26/2023 23:00,3.013333333,0.0,0
3/27/2023 0:00,2.676666667,0.0,0
3/27/2023 1:00,2.71,0.0,0
3/27/2023 2:00,2.428333333,0.0,0
3/27/2023 3:00,2.262,0.0,0
